,productId,userId,score
3847,B000KX0HGE,A1MG6W77QCSCV1,5.0
3849,B000KX0HGE,A13E0ARAXI6KJW,4.0
3876,B000KX0HGE,AX4YRE7TNL6UB,5.0
3916,B0000630QI,A3L9ITICJRQWT9,2.0
3917,B0009S2THU,A1GIIPXONCEEHP,5.0
3918,B0009S2THU,A3GUZMGGYL5BVE,4.0
3921,B0009S2THU,A2U49LUUY4IKQQ,5.0
3922,B0009S2THU,A2JAKHFYI88ZX0,4.0
3926,B0009S2THU,A8EDTKSPOMRWK,5.0
3931,B0009S2THU,A1ALPL858XSDE,5.0
3933,B0009S2THU,A4PTUEVFE13K6,5.0
3934,B0009S2THU,A9Q28YTLYREO7,4.0
3936,B0009S2THU,A3673NBQVA4J2M,4.0
3965,B00002611P,A2W9I628I6SE1U,5.0
3970,B00000HYI6,AF9BQQYCKQ3UC,5.0
3974,B00004WING,A22XZ3IJSRTQ1O,5.0
3978,B00004WING,AQP1VPK16SVWM,5.0
3980,B00008FG55,A16XRPF40679KG,3.0
3982,B00000HYIA,A2CW9IQAPFEYLM,5.0
3987,B0001O3VY2,A3QS1EPDZTLPWS,4.0
3988,B0001O3VY2,A3LPD7NTGFH7V4,3.0
3989,B0001O3VY2,A1UMZ8CMS5X54H,4.0
3990,B0001O3VY2,A2C7M79A9NKF5E,5.0
3997,B0001O3VY2,A3PFR87MY2I7P1,3.0
3998,B0001O3VY2,A2977R8KW3OUUL,3.0
3999,B0001O3VY2,A33D1LPCYUANWE,4.0
4008,B00064RTZY,A3EZ2PLA8AFPIF,4.0
4012,B00064RTZY,A33D1LPCYUANWE,4.0
4021,B000068VFI,AFPQVUEI3D46K,5.0
4025,B00000460N,A2HR0IL3TC4CKL,5.0
4026,B00000460N,A33GGROUQRQZS,5.0
4028,B0000089QL,A25PAMPAT4EKMJ,3.0
4035,B000068VF2,A7EJMLTJA8AWR,4.0
4057,B00000HYIB,A6WZ2LI0JT9E4,5.0
4059,B00000HYIB,AGVR19CUIGRCA,4.0
4065,B00000460Y,A3GRVGD58ZUXD0,5.0
4070,B00000HYI9,A2ZRC8P3MBIQL3,4.0
4072,B00000HYI9,A1XI5UAJE5Z6KN,4.0
4073,B00000HYI9,A31LTTJQ05NK27,3.0
4080,B0000630QS,A3VYYQGXZB57ZR,5.0
4082,B0000089QO,A3HU0B9XUEVHIM,5.0
4084,B00000460M,A6IPCERKJ6QNP,5.0
4088,B000068VFJ,A1CGF9EUDEUQJA,5.0
4098,B000068VF1,A3O5T5VAQ3TD17,5.0
4130,B00000HYIC,A356RFKNIG043B,3.0
4133,B00000HYIC,A1AADZ6JYMZJ45,5.0
4134,B00000HYIC,A1MXPWDS7SVQN1,5.0
4135,B00000HYIC,AQ0BJOP7U7Z0K,5.0
4139,B00000460X,A3GRVGD58ZUXD0,5.0
4140,B00000HYI4,A3R5TRN2UP8788,4.0
4145,B00000460T,A3DDSAGWD0UN9H,5.0
4146,B0000089QV,AT576Z9DC6HJ0,5.0
4148,B0000089QV,A1JIHU1MQ3DMF9,4.0
4149,B0000089QV,ATBGKFT0S7P2H,5.0
4150,B0000089QV,AXRF9NLULKD8Y,5.0
4152,B0000089QV,A2NBU5KNYC1V4B,3.0
4158,B0000A2YFX,A3OLZXHFGUAMWW,4.0
4161,B0000A2YFX,A32EDSKLEUZ3Y7,4.0
4162,B0000A2YFX,A2D4ILAR89US41,3.0
4164,B0000A2YFX,A9Q28YTLYREO7,1.0
4167,B00000460L,A6IPCERKJ6QNP,5.0
4177,B00000C3TX,A2INX8B6VXUVW6,4.0
4190,B00000C3TX,AG6LLT8DCYG64,5.0
4196,B00000C3TX,A1346E5MFVIG33,5.0
4200,B00000C3TX,AQ0BJOP7U7Z0K,5.0
4207,B00000C3TX,AFITDZEWKJKAM,5.0
4220,B00005N5BP,A9Q28YTLYREO7,5.0
4221,B00000HYIH,AQ9T9A5WJXVA9,5.0
4223,B00000HYIH,A2ZQXJD7YUIEHB,4.0
4224,B00000HYIH,A1L1VZ854S2FB2,5.0
4226,B00000HYIH,A6FIAB28IS79,5.0
4232,B00000HYI3,A22AM3QW6TCYQJ,3.0
4233,B00000HYID,A8IFUOL8S9BZC,3.0
4238,B0000630QA,A2PR6NXG0PA3KY,5.0
4241,B0000630QA,A2TAPL67U2A5HM,5.0
4243,B00000460G,A3EJWHGO91FA0N,5.0
4244,B00000460G,A2PAD826IH1HFE,5.0
4248,B000LBQLGK,A1PYER5TA2R7RQ,4.0
4249,B00000460K,A6IPCERKJ6QNP,5.0
4253,B00000HYII,A13IKSGDYNBNQS,5.0
4257,B00000HYII,A3VZVYWCTGIEV0,5.0
4261,B000168ABY,A5TNZXNPQKGCF,5.0
4262,B000168ABY,A179GX8E3M4G52,5.0
4270,B000168ABY,AURX0OA5H0NVX,5.0
4279,B00000HYIE,A1OWPKL52GZLP8,4.0
4284,B00000HYIE,A34CXLS24ETLMO,5.0
4305,B00004RJB3,A3K51Z8GYTWAEE,5.0
4328,B00004RJB3,AB2AQMK9PCWWX,5.0
4341,B00004RJB3,A2ASIT0JYIGHTA,3.0
4365,B00004RJB3,A3JV7KL1ECLZB8,5.0
4382,B000068VFA,A2WQY1B8ZS7QRZ,4.0
4384,B00000460F,A33GGROUQRQZS,4.0
4385,B00002611L,A1WTYALNQNQG99,5.0
4387,B00000460J,A33GGROUQRQZS,3.0
4395,B0007ZEOMS,AQQLWCMRNDFGI,4.0
4396,B0007ZEOMS,A3G2AZPSG5GVE0,5.0
4410,B00000HYIF,A1K98522MBZV0M,5.0
4413,B00000HYIF,A1ANRKHR4QWXJU,4.0
4417,B000NF2YKG,A370T7ZOJJ76I2,4.0
4418,B000NF2YKG,A3VZVYWCTGIEV0,4.0
4419,B000PH8TN8,AX94XE2KY5WK4,4.0
4421,B000KE3XOG,AQ4B80F0JSBNI,4.0
4434,B0000630QC,A219CCXEPDDB5U,4.0
4450,B00004WINM,A8EDTKSPOMRWK,5.0
4453,B00000HYIG,A12L8J06PFQFVW,4.0
4460,B0000630QB,A20927ZGT23HAG,5.0
4461,B0000630QB,A1OB5L3WMHJAD9,5.0
4463,B0000630QB,A30RI0AJ4CQBU1,4.0
4482,B00004RJB1,A39CX0EE4BZCZC,3.0
4493,B0000630Q9,A4LLXH0IZ3LMQ,5.0
4496,B0000630Q9,A2HR0IL3TC4CKL,5.0
4498,B0000630Q9,A1OB5L3WMHJAD9,1.0
4499,B0000630Q9,A30RI0AJ4CQBU1,3.0
4500,B0000630Q9,A2H0JYMK5IR0HY,5.0
4502,B0001O3VZ6,A1JJP6UO6OQAZ3,4.0
4504,B00002612X,AKCF45Z2DV6TN,4.0
4506,B000GNOHWS,A3VZVYWCTGIEV0,4.0
4511,B00008FG6F,A20DZX38KRBIT8,5.0
4513,B00008FG6F,A3F2DHG5KIZRSV,4.0
4519,B0000089R3,A3TZV5SXQ8F6ST,5.0
4521,B000EUMKAE,AQLKBEVHUQ0JK,5.0
4523,B000EUMKAE,A3U3PA6J2XOVFK,4.0
4525,B0000089RH,A25XB5ULTKOH6F,5.0
4527,B0000089RH,A33Z7JTV7SSW9Y,2.0
4529,B00008FG6R,A1OKMIT8B373YD,5.0
4531,B00008FG6R,A253FGZ4IDJMEC,5.0
4538,B00000461K,A3DDSAGWD0UN9H,5.0
4541,B00008FG6G,A2A3XT20BBRWMS,5.0
4543,B00008FG6G,A32E5G5T902WRV,5.0
4550,B00004WIOC,A1HFVQZIDK7UUD,4.0
4564,B00008FG6S,A27Z9FV4D0EYHT,5.0
4569,B00008FG6S,A3H67UPC13JT3U,4.0
4570,B00008FG6S,A28TXEQKNBE6BS,5.0
4572,B00008FG6S,A1L39B3I6KC7M2,5.0
4574,B00008FG6S,A2Q5K1G3S8RLWX,4.0
4576,B00008FG6S,A3JJZCVSNLJKCV,5.0
4577,B00008FG6S,AG53H6168J8MY,5.0
4584,B00008FG6H,A16HM5IJDLDQOP,5.0
4591,B000BHN7D4,A2DYZY6EVDYJ1U,4.0
4596,B000BHN7D4,A3VBVES8IYR5ZJ,4.0
4600,B000BHN7D4,A1VKY1QVKD9VIU,5.0
4622,B000BHN7D4,A3GGD7ZWVWIKOU,5.0
4623,B000BHN7D4,A918P6KPDBN0Q,5.0
4624,B000BHN7D4,A30BCRSABL9AYI,5.0
4630,B00000461I,A2PAD826IH1HFE,5.0
4636,B0006GODS8,AELL37SY6YIYO,4.0
4641,B0006GODS8,A37Y9UJBF3C32C,5.0
4651,B0006GODS8,A3RCLDBIA8CAKR,4.0
4656,B0006GODS8,A2AXTPUV6TMWYL,5.0
4680,B0006GODS8,A2NQUGGYM0DBM1,2.0
4708,B0006GODS8,A2PV6GK1HV54Y9,4.0
4733,B0000255GW,A39GW5CBWTIWAZ,3.0
4734,B0000255GW,A8EDTKSPOMRWK,3.0
4739,B00004WIOA,A5DIAZ5GT3MC,3.0
4741,B00004WIOA,A3W0POMI33YQXQ,4.0
4742,B00004WIOA,A1XAYYEZ00CPDV,5.0
4743,B00004WIOA,A2NLP8TW1TCKN3,4.0
4744,B00004WIOA,A12WON27MLDXNI,5.0
4748,B00004WIOA,A8SCX6VUTE05H,5.0
4749,B00004WIOA,A3C6ZCBUNXUT7V,4.0
4762,B00008FG6Q,A1TUZDIDEFUAN4,5.0
4763,B00008FG6Q,A230Z7M6UYT0FU,5.0
4764,B00008FG6Q,ANBSW3BALFRR2,5.0
4767,B00008FG6Q,AAOMG1YP0VNP9,5.0
4779,B00008FG6Q,A3MHTLVXN6B1YB,5.0
4781,B00008FG6Q,A15YPJLKLZS0MK,3.0
4784,B00008FG6Q,A2HW6URUDFZ0Z9,5.0
4785,B00008FG6Q,A3JJZCVSNLJKCV,5.0
4792,B00008FG6Q,A20DZX38KRBIT8,5.0
4799,B00008FG6B,A20DZX38KRBIT8,5.0
4804,B00004WIOF,A2ACUB2881HW0X,5.0
4814,6302976758,AWPODHOB4GFWL,5.0
4815,6302976758,A2P49WD75WHAG5,5.0
4817,6302976758,A34KLP6T24KKAZ,5.0
4826,B0000YEE08,AKRX88EIKCHXU,5.0
4832,B00008FG6N,A2YQ5O6XV23543,5.0
4833,B00008FG6N,A3GP5YP52BD4EX,4.0
4836,B00008FG6N,A1FZA9C5MVIWHE,5.0
4838,B00008FG6V,AIB12PS4SGEUQ,5.0
4840,B00008FG6V,A2YTGRFQC9ZF52,5.0
4847,B0000089RL,A3U3PA6J2XOVFK,5.0
4856,B0009S2TIY,A1MG6W77QCSCV1,5.0
4864,B000004614,A3EJWHGO91FA0N,4.0
4866,B00000461Z,A9MAUO67ABVOB,5.0
4867,B00000461Z,ANN9BS3NTE93N,4.0
4870,B00008FG6C,A20DZX38KRBIT8,5.0
4876,B00008FG68,A2X7NBUETXC19E,4.0
4877,B000MXP7GW,A359UKJVFHVO85,5.0
4910,B000168ACI,A2WETFLJM0D6R0,5.0
4913,B000168ACI,A2EGK0YRDF4ZZB,5.0
4915,B000168ACI,A2A7NHE5HTK79N,5.0
4928,B000004615,A3EJWHGO91FA0N,5.0
4949,B00004RJC7,A1FML9FCUPV6TI,5.0
4950,B00004RJC7,A1B2MF00TB0ECG,4.0
4956,B00004RJC7,A3PWF2AQ5XYALW,4.0
4957,B00004RJC7,A1YQ6QB2127AJ4,5.0
4971,B00004RJC7,A1XAXFLET6GL1D,5.0
4979,B00004RJC7,A3RC3AK8UN89I9,5.0
4987,B00004RJC7,A3RI9UWBHQ6D51,5.0
5002,B00004RJC7,A2WKKTVYS5H61M,5.0
5009,B00004RJC7,A2OYT6UXIH4WSS,5.0
5017,B00004RJC7,A170QM825KM60W,5.0
5023,B00004RJC7,A3V5DUZ5KXPGQA,5.0
5032,B00004RJC7,A461VTLW9G9YB,4.0
5035,B00004RJC7,A9Q28YTLYREO7,3.0
5036,B00004RJC7,A27FR2C67JPDRS,5.0
5047,B00000C3UI,A2HIL1IWWD2WEA,5.0
5055,B00008FG67,A2X7NBUETXC19E,4.0
5059,B00008FG6L,A2X7NBUETXC19E,4.0
5063,B00008FG6L,A3MHTLVXN6B1YB,4.0
5067,B00008FG6L,A4Z9NHOW5LT0M,5.0
5068,B00008FG6L,A8VUHH1XDO9N,5.0
5070,B00008FG6L,A8W8JNQ9BJUYB,4.0
5079,B00008FG6L,A3BFJFJRXMWXAX,3.0
5083,B000AMC3GM,A2SUJ84KLXAQ93,4.0
5088,B00000461M,A3DDSAGWD0UN9H,5.0
5099,B0000255GJ,A2FWJ8NJKWJIKP,5.0
5100,B00008FG6T,A3MHTLVXN6B1YB,3.0
5108,B0000255G1,AE8OAEDLMJGHH,5.0
5110,B000EUMKA4,A2HR0IL3TC4CKL,5.0
5133,B000P46PA0,A34KLP6T24KKAZ,5.0
5140,B00008FG6A,A1RZFQNM6C3Y0I,5.0
5141,B00008FG6A,A3H67UPC13JT3U,4.0
5142,B00008FG6A,A1435P5AMCPB3X,5.0
5146,B00008FG6A,A3ON1MH6X9B2LD,4.0
5153,B000168ACS,A2A7NHE5HTK79N,4.0
5160,B000168ACS,AFVROUVTT63XM,2.0
5175,B00004WIOI,AT576Z9DC6HJ0,5.0
5181,B00004WIOI,A3FC9JXTCITVFC,4.0
5183,B00004WIOI,A1TUB7VSY2D82F,5.0
5187,B00004WIOI,ALD1CRUBY1365,4.0
5219,B001DGFGRC,A2BJAET1P9QUGZ,3.0
5232,B000MTFFOU,A3KJ6JAZPH382D,4.0
5242,B000MTFFOU,A3TPTSRYHOI5J0,4.0
5243,B000MTFFOU,A34YDWC3VGB366,5.0
5244,B000MTFFOU,AQP1VPK16SVWM,4.0
5246,B000H309H4,A2EFJI6THJC9TA,5.0
5248,B000H309H4,AWP80XL2KKJIV,5.0
5250,B000H309H4,A3TKL7X26QKKMO,5.0
5253,B000H309H4,A36SSF310LBGSE,4.0
5254,B000H309H4,A2UYAFQ40U2PHS,5.0
5258,B000H309H4,AWSYTZ2I2MW0V,5.0
5260,B000H309H4,A3GP5YP52BD4EX,5.0
5261,B000H309H4,AKGF27HN0OF19,5.0
5262,B000H309H4,A2W0CD4OPKF4ID,5.0
5263,B000H309H4,A20DZX38KRBIT8,5.0
5265,B000H309H4,A370T7ZOJJ76I2,4.0
5268,B000H309H4,ASVNSWIXBV72Q,5.0
5271,B000H309H4,A34Y1FT0MTD7C9,5.0
5272,B000H309H4,AFEN54UGJQOK9,5.0
5273,B000H309H4,A22DKBJRTMY7UK,5.0
5277,B000H309H4,A1YQHOKBEFHFA5,4.0
5285,B00004WIPE,A1D2C0WDCSHUWZ,4.0
5286,B00004WIPE,A3QTSCTRZF3VGY,5.0
5299,B00004WIPE,A8IFUOL8S9BZC,4.0
5300,B00004WIPE,A1XNPOQDLLJJU3,5.0
5304,B00004WIPE,A3VZVYWCTGIEV0,3.0
5309,B00004WIPE,AYA6ZPNJ7UQMH,3.0
5313,B000004624,A3DDSAGWD0UN9H,4.0
5317,B00004WIP2,A3N5XIM9R2OQH0,4.0
5322,B00004WIP2,A2R9CA3YT1WUNV,5.0
5325,B00004WIP2,A30LLG1FVDT2EK,3.0
5327,B00000462C,A33GGROUQRQZS,4.0
5329,B00000462O,A33GGROUQRQZS,4.0
5330,B00000C3V3,A1SMNK99BI7WTE,4.0
5333,B00000C3V3,ABH4G7TVI6G2T,4.0
5349,B00004WIPI,A1UH3S1GVFSMFH,2.0
5351,B00004WIPI,A2L057BZMTZM81,1.0
5353,B00004WIPI,ADIDQRLLR4KBQ,1.0
5381,B00004WIPI,A3MXVKA6LRUW99,5.0
5382,B00004WIPI,A1LDIMQISH07WK,5.0
5392,B00004WIPI,A1U40M50L7QOYW,4.0
5411,B000004625,A33GGROUQRQZS,5.0
5417,B00004WIPD,A1D2C0WDCSHUWZ,3.0
5419,B00000462B,A2PAD826IH1HFE,5.0
5421,B00004WIP3,AKM4CZVB1DNPW,4.0
5423,B00004WIP3,A1ZCV96AN7C7R0,5.0
5424,B00004WIP3,A1V96UFJQ8HRNK,5.0
5432,B000MDH8CS,A14PM1IELRYA2R,5.0
5437,B000MDH8CS,A2H3JURQZOHVMB,4.0
5457,B00000462N,A33GGROUQRQZS,4.0
5467,B0009S2TJ8,AIW5KNFD2114D,3.0
5478,B0009S2TJ8,A9Q28YTLYREO7,1.0
5497,B0009S2TJ8,A3PCTD8QM1BIXI,3.0
5509,B0009S2TJ8,A17814AD8EWTN4,3.0
5510,B0009S2TJ8,A200C7YQJ45LRR,3.0
5513,B0009S2TJ8,A27RIWPJMP3XYD,2.0
5517,B00004WIP0,A17ZLPBIOB6GB8,5.0
5527,B00002613K,A2X7NBUETXC19E,3.0
5530,B00002613K,A1YQHOKBEFHFA5,4.0
5532,B00008FG7Y,A16CZRQL23NOIW,5.0
5533,B000004626,A3GRVGD58ZUXD0,4.0
5534,B000L43OJE,A3CN9CCJUNIPKT,4.0
5537,B000L43OJE,A2R6AMJD49KGT1,5.0
5541,B000L43OJE,A3O8YT41TDXL0B,5.0
5542,B000L43OJE,A1XI5UAJE5Z6KN,3.0
5544,B000L43OJE,A1ANRKHR4QWXJU,3.0
5551,B000L43OJE,A2U4PLAUZQOSCH,5.0
5552,B000L43OJE,A1IANEBSMVGHS9,4.0
5555,B000L43OJE,A3EBHHCZO6V2A4,4.0
5556,B000L43OJE,A20ZDV9ZEESN5K,5.0
5559,B000L43OJE,A1KGNXKJ9BWK9,4.0
5570,B00004WIPK,A1GIIPXONCEEHP,4.0
5571,B00004WIPK,AQ4B80F0JSBNI,4.0
5573,B00004WIPK,AUDMEN4VFE8CM,4.0
5578,B00000462M,A33GGROUQRQZS,5.0
5590,B0000YEE1M,A2R6RA8FRBS608,4.0
5610,B00004RJDL,A461VTLW9G9YB,5.0
5626,B00008FG7X,A3DDSAGWD0UN9H,4.0
5638,B000168AD2,A1AJ8T3P7QX8HV,5.0
5642,B00006IKBO,A15TNUM2PBS6F0,5.0
5680,B00006IKBO,A1Z54EM24Y40LL,1.0
5706,B00000462S,A33GGROUQRQZS,3.0
5715,B000068VHR,AV5G37VFE5NVD,3.0
5716,B000068VHR,A1XFNWGTPMG1AE,3.0
5734,B00004RJDK,A461VTLW9G9YB,5.0
5744,B00004WIPA,A1K98522MBZV0M,5.0
5745,B00004WIPA,AMKZHBOK7VMQR,5.0
5747,B0000089SE,A174NPQZ1EABX1,4.0
5748,B0000089SE,AU1XUQ5DPUKWV,4.0
5755,B0000089SE,AT4D8U9567263,4.0
5758,B0000089SE,A19X3O1MK9T4GC,2.0
5760,B00000462G,A3HNB39AMJZ35X,5.0
5764,B000P0IJ1W,A1S2IY37JU93XS,4.0
5773,B00000C3VU,A1PPLI6JONWUKD,5.0
5774,B00000C3VU,A6WZ2LI0JT9E4,5.0
5781,B000MDH8C8,AKYNIMNI8LOBP,4.0
5783,B000MDH8C8,AUZ6CGJNPF0UX,5.0
5784,B000MDH8C8,A8EDTKSPOMRWK,5.0
5794,B000MDH8C8,A3VNV65XYKKY6A,5.0
5797,B00008FG7J,A34ZAYTNP67S83,3.0
5800,B00000462R,A33GGROUQRQZS,5.0
5803,B00000462J,A33GGROUQRQZS,2.0
5804,B000068VHS,A2AOZQ3WTNVVOK,4.0
5805,B000068VHS,A1J5KCZC8CMW9I,3.0
5809,B000CA6R82,A3KGYTO6CF8MGF,5.0
5811,B00000C3VM,AHUT55E980RDR,5.0
5814,B00000C3VM,A3UHOON35DEPSE,5.0
5818,B000P46PBY,A22N03OBDDVSEB,5.0
5819,B000P46PBY,A3T9IX8EDFDX4G,5.0
5822,B000P46PBY,A1Z3DUZZ8IUFVY,4.0
5828,B00004WIP7,A23BA0P1V4LNL5,5.0
5834,B00004WIP7,A2NYK9KWFMJV4Y,5.0
5840,B000EAVA7S,A34KLP6T24KKAZ,5.0
5841,B000EUMKBS,A186TO26DHOCH6,3.0
5849,B000EUMKBS,A175TPTHMNS7S4,2.0
5851,B000EUMKBS,A8SCX6VUTE05H,1.0
5852,B000EUMKBS,A1HFVQZIDK7UUD,2.0
5853,B000EUMKBS,A9Q28YTLYREO7,1.0
5854,B000EUMKBS,A3C6ZCBUNXUT7V,4.0
5855,B000EUMKBS,A3LA5EHF2WWNFK,3.0
5856,B000EUMKBS,A2NA122E1QYN5S,5.0
5862,B00000462Q,A33GGROUQRQZS,4.0
5871,B000068VHP,AFYU5LXHZO5M3,5.0
5874,B000068VHP,AV5G37VFE5NVD,4.0
5877,B000068VHP,A2AOZQ3WTNVVOK,5.0
5881,B000068VHP,A1J5KCZC8CMW9I,4.0
5883,B000068VHP,A26N27LJVQNVI1,5.0
5889,B00000462E,A3DDSAGWD0UN9H,4.0
5890,B00000462E,A33GGROUQRQZS,3.0
5920,B00000462P,A33GGROUQRQZS,4.0
5925,B00004WIP9,A387YLO8B1CCB8,4.0
5943,B0000089TA,A2U49LUUY4IKQQ,5.0
5944,B0000089TA,A12M96JJHEOYMT,4.0
5952,B00002614I,A2QWF2BJ2FM4R2,5.0
5964,B00004SF0I,A14GK0E64J0WAS,5.0
5967,B000004637,A4GHIZQM7K1Q4,5.0
5968,B000GW8S4C,A1W16J9R4DOBEC,1.0
5969,B000EAVA82,AKT8TGIT6VVZ5,5.0
5970,B000EAVA82,A1FQR15M2TXFFZ,5.0
5972,B0000089T7,ASVNSWIXBV72Q,4.0
5976,B0000089T7,AJKWF4W7QD4NS,5.0
5995,B0000089T7,A2YTGRFQC9ZF52,5.0
5996,B0000089T7,A1D2AXVN20OQZD,5.0
6001,B0000089T7,A2UE3GIHZKN5WV,5.0
6003,B0000089T7,A1UGZ8BTGDQ6YB,5.0
6004,B0000089T7,A3KYERW5V9TQUV,5.0
6028,B0000089T7,A3N5XIM9R2OQH0,3.0
6030,B0000089T7,A29V1MP4PX5ABN,5.0
6031,B0000089T7,A2UAOP0VUA12EQ,5.0
6045,B00000463M,A33GGROUQRQZS,4.0
6046,B00008FG8J,A8MZ1GNMTKWNC,5.0
6051,B00008FG8F,AQ4B80F0JSBNI,5.0
6059,B000004636,A3DDSAGWD0UN9H,5.0
6060,B00000463Y,A33GGROUQRQZS,3.0
6072,B0000YEE26,A175TPTHMNS7S4,4.0
6073,B0000YEE26,A38U2M9OAEJAXJ,3.0
6078,B0000YEE26,A4ITSUQTV4QU4,4.0
6093,B0000YEE26,A1HFVQZIDK7UUD,2.0
6100,B0000YEE26,A1S3IEVZI29T7H,2.0
6104,B0000YEE26,A8KW38D8PQ2AV,4.0
6105,B0000YEE26,A9Q28YTLYREO7,2.0
6110,B0000YEE26,A8SCX6VUTE05H,4.0
6125,B0000YEE26,A1YQ6QB2127AJ4,5.0
6129,B0000YEE26,A200C7YQJ45LRR,2.0
6131,B0000YEE26,A33ZB5KUZUAKVK,4.0
6136,B0000YEE26,A2C5VLIJMDPWHI,5.0
6137,B0000YEE26,A3FWHXSZSTKFIU,4.0
6143,B0000YEE26,AQWIXP6E6X2X4,5.0
6151,B0000YEE26,AY5ZI7ZUPWM1Y,4.0
6157,B0000YEE26,AGAMDS21PJZPK,4.0
6159,B0000YEE26,A35JR4D6FLXYRQ,3.0
6162,B0000YEE26,A24N1BAS3CU27H,5.0
6180,B0000YEE26,A1II5KYQFLKMB8,5.0
6182,B0000YEE26,A1XAXFLET6GL1D,4.0
6184,B0000YEE26,A3MQVJ1JNGHDSP,4.0
6189,B00008FG8R,A1A3485UTN4SS,4.0
6202,B00000463N,A3DDSAGWD0UN9H,5.0
6207,B00004SF0G,A1IQH2NNRNGSA8,1.0
6223,B000004635,A3DDSAGWD0UN9H,5.0
6227,B00000463Z,A33GGROUQRQZS,4.0
6235,B0000DF3PN,A329U9CDUPKXAC,5.0
6237,B0000DF3PN,A3VHV0NV7NKQPC,5.0
6238,B0000DF3PN,A1SCJWCMQ3W3KK,5.0
6262,B0000DF3PN,A3UI85DYGMDA15,5.0
6266,B0000DF3PN,A1RVF43G6YKDTK,5.0
6267,B0000DF3PN,A2EGK0YRDF4ZZB,4.0
6278,B0000DF3PN,A3I675GA2O8I59,5.0
6281,B0000DF3PN,A2J4E6UU0GUDB4,5.0
6286,B000EUMKCM,A3HU0B9XUEVHIM,5.0
6296,B00004SF0F,A1IQH2NNRNGSA8,1.0
6299,B00000463C,A33GGROUQRQZS,3.0
6305,B000H309I8,A3QS1EPDZTLPWS,4.0
6306,B000H309I8,A3SAOHS7JGYTSJ,4.0
6307,B0009S2TKM,A2MIJYUH0L6TNE,5.0
6311,B00000HYL4,A328S9RN3U5M68,5.0
6315,B00008FG8C,A2U49LUUY4IKQQ,5.0
6320,B00008FG84,A16CZRQL23NOIW,5.0
6328,B00008FG8W,A2DJY3HQZ5QQ11,5.0
6339,B000P46PC8,A2FIHHDKKEYT0Z,3.0
6366,B0000630TY,A14OJS0VWMOSWO,5.0
6378,B000EAVA8M,A14GK0E64J0WAS,4.0
6384,B000KX0HJQ,A1XI5UAJE5Z6KN,5.0
6385,B000KX0HJQ,A70YTUFJY5HXN,5.0
6391,B00004WIQC,A8CYS17WU9V1K,4.0
6399,B00008FG89,A38YRCFFHET2LA,4.0
6400,B00004WIQO,A5AZ8WVN95VF,4.0
6402,B00000463I,A33GGROUQRQZS,2.0
6406,B00002614T,A6NZG8WQCXIDJ,5.0
6410,B00000463Q,A33GGROUQRQZS,5.0
6413,B0000ACNCX,A2WA8R7ZNUHZMA,5.0
6418,B0000ACNCX,A1C20CN2A2UP99,3.0
6421,B0000ACNCX,AM7VYMZ1UD736,4.0
6422,B00008FG86,A16CZRQL23NOIW,5.0
6431,B00008FG8Y,A2Z125PVH4WZE7,5.0
6436,B00004SF0W,AHZU8AP1W7KVI,4.0
6438,B00004SF0W,A1XC7W5DKT5NY8,3.0
6439,B00004SF0W,A3CCYAQRHUTPIQ,4.0
6443,B00004SF0W,A8IFUOL8S9BZC,2.0
6448,B00004SF0W,A14IKQ8B5ABRYQ,3.0
6451,B00004SF0W,A3QS1EPDZTLPWS,5.0
6457,B00004SF0W,A2WQY1B8ZS7QRZ,4.0
6469,B00002614B,A3AUECYM0M0YSX,5.0
6470,B000CBG5T2,AFHOVCMLDWQM0,5.0
6472,B000CBG5T2,A2DQS8NG3Y27XX,5.0
6473,B00008FG8L,A2U49LUUY4IKQQ,5.0
6476,B00008FG8L,AQ4B80F0JSBNI,5.0
6479,B00008FG8L,AHN34TYB15NWF,5.0
6480,B00008FG8L,AF9BQQYCKQ3UC,4.0
6484,B00008FG8L,AGVR19CUIGRCA,4.0
6485,B00000463K,A33GGROUQRQZS,3.0
6489,B000026149,A2KB14WCZ1DVE3,5.0
6494,B000026149,AUW3HCCTUOARV,4.0
6498,B000026149,A3RC3AK8UN89I9,5.0
6511,B000026149,A25PAMPAT4EKMJ,3.0
6598,B000026149,A2XY7164O8EJ0K,5.0
6617,B000026149,A3LWHTGUFOLH6C,3.0
6623,B000026149,A1LDIMQISH07WK,5.0
6670,B000026149,A4BPK6TYITJS,4.0
6671,B000026149,A1AMVA4R3G58TV,5.0
6676,B000026149,A1NF2Y5WSC4KM8,4.0
6686,B000026149,A3GTNL1DZALUDS,5.0
6696,B000026149,A3AL8GQ69QE7WN,5.0
6726,B000026149,ANCOMAI0I7LVG,5.0
6727,B000026149,A6P1YY7PJVO3K,4.0
6728,B000026149,A3SI83LHXQCVS2,5.0
6729,B000026149,A2AXTPUV6TMWYL,5.0
6742,B000026149,AMMXFNJSKJUQ,5.0
6749,B000026149,A27RUG27Y2HHIL,4.0
6778,B000026149,A7GOB0BC3H68P,5.0
6781,B000026149,AXFI7TAWD6H6X,5.0
6785,B000026149,AN092R6OZE3U0,5.0
6786,B000026149,A3GFWSB3VUEG20,5.0
6836,B000026149,A6UW2KEO5UOSA,5.0
6839,B000026149,A3SV72ZAHH2IDH,5.0
6843,B000026149,AI9M4GVHAFBRU,5.0
6844,B000026149,A23H9KY3Q1YJ2N,5.0
