,productId,title,userId,score,category
4232,B00000HYI3,Quiet Now: Never Let Me Go,A22AM3QW6TCYQJ,3.0,Music| Jazz| Pop
4233,B00000HYID,Soul Call,A8IFUOL8S9BZC,3.0,Music| Jazz| Pop
4238,B0000630QA,Telemann: Sinfonia spirituosa; String Concertos,A2PR6NXG0PA3KY,5.0,Music| Classical
4243,B00000460G,Nin-Culmell: Tonadas Volumes 1-4 for Piano,A3EJWHGO91FA0N,5.0,Music| Classical
4248,B000LBQLGK,Marketplace,A1PYER5TA2R7RQ,4.0,Music| World Music
4249,B00000460K,Lyatoshynsky: Symphonies 2 & 3,A6IPCERKJ6QNP,5.0,Music| Classical
4253,B00000HYII,An Electrifying Evening with Dizzy Gillespie,A13IKSGDYNBNQS,5.0,Music| Jazz| Latin Music| Pop
4261,B000168ABY,Solitude Dominance Tragedy,A5TNZXNPQKGCF,5.0,Music| Hard Rock & Metal| Pop| Rock
4279,B00000HYIE,The Sweetest Punch: Songs Of Elvis Costello And Burt Bacharach,A1OWPKL52GZLP8,4.0,Music| Alternative Rock| Classic Rock| Folk| Jazz| Pop| Rock
4305,B00004RJB3,Tina Turner: Live in Amsterdam (1996),A3K51Z8GYTWAEE,5.0,Movies & TV| Movies|Music| R&B| Rock
4382,B000068VFA,Great God Pan,A2WQY1B8ZS7QRZ,4.0,Music| Pop
4384,B00000460F,Victory: Ultima Rerum,A33GGROUQRQZS,4.0,Music| Classical
4385,B00002611L,Wings Over Water,A1WTYALNQNQG99,5.0,Music| Dance & Electronic| Jazz| New Age| Pop| World Music
4387,B00000460J,Piano Concerto / Symphony 1,A33GGROUQRQZS,3.0,Music| Classical
4395,B0007ZEOMS,Best of,AQQLWCMRNDFGI,4.0,Music| Blues| Jazz| Pop
4410,B00000HYIF,With Billy Strayhorn & The Orchestra,A1K98522MBZV0M,5.0,Music| Jazz| Pop
4417,B000NF2YKG,Glckskugel,A370T7ZOJJ76I2,4.0,Music| Classic Rock| Rock
4419,B000PH8TN8,Ahead Of The Basics,AX94XE2KY5WK4,4.0,Music| Rap & Hip-Hop
4421,B000KE3XOG,The Cadillacs for Collectors Only,AQ4B80F0JSBNI,4.0,Music| Pop| R&B
4434,B0000630QC,Messiaen: La transfiguration de Notre-Seigneur Jsus-Christ,A219CCXEPDDB5U,4.0,Music| Classical
4450,B00004WINM,Child of Our Time: Trousdale Demo Sessions 65-67,A8EDTKSPOMRWK,5.0,Music| Folk| Pop| Rock
4453,B00000HYIG,Sonny Rollins & The Big Brass,A12L8J06PFQFVW,4.0,Music| Jazz| Pop
4460,B0000630QB,Rihm: Jagden und Formen,A20927ZGT23HAG,5.0,Music| Classical
4482,B00004RJB1,Joe Cocker: Across from Midnight (1997),A39CX0EE4BZCZC,3.0,Movies & TV| Movies|Music| Rock
4493,B0000630Q9,Boulez: Pli selon Pli,A4LLXH0IZ3LMQ,5.0,Music| Classical| Pop
4502,B0001O3VZ6,We Love You So Love Us Three,A1JJP6UO6OQAZ3,4.0,Music| Rock
4504,B00002612X,Let's Rock,AKCF45Z2DV6TN,4.0,Music| Country| Rock
4506,B000GNOHWS,Turn On or Turn Me Down [Vinyl],A3VZVYWCTGIEV0,4.0,Music| Pop| Rock
4511,B00008FG6F,Tales of Terror,A20DZX38KRBIT8,5.0,Music| Hard Rock & Metal| Rock
4519,B0000089R3,Poisonous,A3TZV5SXQ8F6ST,5.0,Music| Alternative Rock| Pop| Rock
4521,B000EUMKAE,Anthology,AQLKBEVHUQ0JK,5.0,Music| Dance & Electronic| Latin Music| Pop| R&B| World Music
4525,B0000089RH,Sings the Standards,A25XB5ULTKOH6F,5.0,Music| Broadway & Vocalists| Pop| R&B| Rock
4529,B00008FG6R,Omnio,A1OKMIT8B373YD,5.0,Music| Alternative Rock| Hard Rock & Metal| Rock
4538,B00000461K,Symphonies 3 & 4,A3DDSAGWD0UN9H,5.0,Music| Classical
4541,B00008FG6G,Live,A2A3XT20BBRWMS,5.0,Music| Hard Rock & Metal| Rock
4550,B00004WIOC,Goat: Greatest of All Time (Clean),A1HFVQZIDK7UUD,4.0,Music| Pop| Rap & Hip-Hop
4564,B00008FG6S,Wolf's Lair Abyss [Vinyl],A27Z9FV4D0EYHT,5.0,Music| Hard Rock & Metal| Pop| Rock| World Music
4584,B00008FG6H,Nasty Savage,A16HM5IJDLDQOP,5.0,Music| Hard Rock & Metal| Pop| Rock
4591,B000BHN7D4,Pieces of a Dream: Anthology,A2DYZY6EVDYJ1U,4.0,Music| Classic Rock| Pop
4630,B00000461I,"Spohr: String Quintets, Vol.2",A2PAD826IH1HFE,5.0,Music| Classical
4636,B0006GODS8,Behind the Eyes,AELL37SY6YIYO,4.0,Music| Christian| Pop
4733,B0000255GW,King of Rock and Roll,A39GW5CBWTIWAZ,3.0,Music| Rock
4739,B00004WIOA,Personal Business,A5DIAZ5GT3MC,3.0,Music| Pop| Rap & Hip-Hop
4762,B00008FG6Q,Hvis Lyset Tar Oss,A1TUZDIDEFUAN4,5.0,Music| Hard Rock & Metal| Rock| World Music
4799,B00008FG6B,Saints Will Conquer,A20DZX38KRBIT8,5.0,Music| Hard Rock & Metal| Rock
4804,B00004WIOF,Motor City Moments,A2ACUB2881HW0X,5.0,Music| Jazz| Pop
4814,6302976758,Bowie - The Video Collection [VHS],AWPODHOB4GFWL,5.0,Movies & TV| TV|Music| Rock
4826,B0000YEE08,Fabulous,AKRX88EIKCHXU,5.0,Music| Blues| Pop| R&B
4832,B00008FG6N,Power of Inner Strength,A2YQ5O6XV23543,5.0,Music| Hard Rock & Metal| Pop| Rock
4838,B00008FG6V,Written in Waters,AIB12PS4SGEUQ,5.0,Music| Pop| Rock
4847,B0000089RL,George Best Plus,A3U3PA6J2XOVFK,5.0,Music| Alternative Rock
4856,B0009S2TIY,Heaven Must Have Sent You (Dig),A1MG6W77QCSCV1,5.0,Music| Pop| R&B| Rock
4864,B000004614,"Josef Strauss: Edition, Vol 6.",A3EJWHGO91FA0N,4.0,Music| Classical| Dance & Electronic| Miscellaneous
4866,B00000461Z,Sullivan: Macbeth / King Arthur / Merry Wifes Of Windsor,A9MAUO67ABVOB,5.0,Music| Classical
4870,B00008FG6C,Monument,A20DZX38KRBIT8,5.0,Music| Hard Rock & Metal| Rock
4876,B00008FG68,Metal Massacre 3,A2X7NBUETXC19E,4.0,Music| Hard Rock & Metal| Miscellaneous| Pop| Rock
4877,B000MXP7GW,11:11,A359UKJVFHVO85,5.0,Music| Folk| New Age
4910,B000168ACI,The Triplets Of Belleville,A2WETFLJM0D6R0,5.0,Music| Broadway & Vocalists| Miscellaneous| Pop| Soundtracks
4928,B000004615,"Josef Strauss, Vol. 7",A3EJWHGO91FA0N,5.0,Music| Classical| Miscellaneous
4949,B00004RJC7,Janet: The Velvet Rope (1998),A1FML9FCUPV6TI,5.0,Movies & TV| Movies|Music| R&B
5047,B00000C3UI,"Blues Power, Vol. 1: Wolf Records Presents the Best..",A2HIL1IWWD2WEA,5.0,Music| Blues| Pop| R&B| Rock
5055,B00008FG67,Metal Massacre 2,A2X7NBUETXC19E,4.0,Music| Hard Rock & Metal| Miscellaneous| Pop| Rock
5059,B00008FG6L,Inside Out,A2X7NBUETXC19E,4.0,Music| Hard Rock & Metal| Pop| Rock
5083,B000AMC3GM,Mosaic Select,A2SUJ84KLXAQ93,4.0,Music| Jazz| Pop
5088,B00000461M,Symphony 7 / Sinfonia in Un Tempo & Per Antigenida,A3DDSAGWD0UN9H,5.0,Music| Classical
5099,B0000255GJ,Hot Numbers,A2FWJ8NJKWJIKP,5.0,Music| Broadway & Vocalists| Pop
5100,B00008FG6T,Heart of the Ages,A3MHTLVXN6B1YB,3.0,Music| Alternative Rock| Hard Rock & Metal| Pop| Rock
5108,B0000255G1,Ghosts of Princes in Towers,AE8OAEDLMJGHH,5.0,Music| Alternative Rock| Pop| Rock
5110,B000EUMKA4,The Eleventh Finger,A2HR0IL3TC4CKL,5.0,Music| Classical| Miscellaneous
5133,B000P46PA0,Stardom Road,A34KLP6T24KKAZ,5.0,Music| Alternative Rock| Broadway & Vocalists| Classic Rock| Pop| Rock| World Music
5140,B00008FG6A,War & Pain,A1RZFQNM6C3Y0I,5.0,Music| Hard Rock & Metal| Rock
5153,B000168ACS,Vocalise: Adiemus/Karl Jenkins,A2A7NHE5HTK79N,4.0,Music| Classical| Jazz| Miscellaneous| New Age| Pop| Rock| World Music
5175,B00004WIOI,American Don,AT576Z9DC6HJ0,5.0,Music| Alternative Rock| Pop| Rock
5219,B001DGFGRC,The Story of the Yardbirds (2008),A2BJAET1P9QUGZ,3.0,Movies & TV| TV|Music| Classic Rock| Pop| Rock| World Music
5232,B000MTFFOU,Corroboree,A3KJ6JAZPH382D,4.0,Music| Pop| Rock
5246,B000H309H4,Overkill,A2EFJI6THJC9TA,5.0,Music| Hard Rock & Metal| Rock
5285,B00004WIPE,Oui,A1D2C0WDCSHUWZ,4.0,Music| Alternative Rock| Miscellaneous| Pop| Rock
5313,B000004624,HUSA: Music for Prague 1968 / Reflections / Fresque,A3DDSAGWD0UN9H,4.0,Music| Classical
5317,B00004WIP2,Seed of Decades,A3N5XIM9R2OQH0,4.0,Music| Hard Rock & Metal| Pop| Rock
5327,B00000462C,"MARKEVITCH: Orchestral Music, Vol. 1 - Le Nouvel Age / Sinfonietta / Cinema Overture",A33GGROUQRQZS,4.0,Music| Classical
5329,B00000462O,"Latjha: Capriccio, Suite de Ballet , Op. 39 (Orchestral Works Vol. 2)",A33GGROUQRQZS,4.0,Music| Classical
5330,B00000C3V3,Flahooley,A1SMNK99BI7WTE,4.0,Music| Broadway & Vocalists| Pop| Soundtracks
5349,B00004WIPI,No One Does It Better,A1UH3S1GVFSMFH,2.0,Music| Pop
5411,B000004625,ROGER-DUCASSE: Au jardin de Marguerite / Suite francaise / Epithalame,A33GGROUQRQZS,5.0,Music| Classical
5417,B00004WIPD,Red Stars Theory,A1D2C0WDCSHUWZ,3.0,Music| Alternative Rock| Pop| Rock
5419,B00000462B,"NOVAK: Serenade in F major / Serenade in D major, Op. 36",A2PAD826IH1HFE,5.0,Music| Classical
5421,B00004WIP3,Clifford Brown's Finest Hour,AKM4CZVB1DNPW,4.0,Music| Jazz| Pop
5432,B000MDH8CS,SOFT MACHINE [Vinyl],A14PM1IELRYA2R,5.0,Music| Alternative Rock| Pop| Rock
5457,B00000462N,LAJTHA: Symphony No. 7 / Suite No. 3 / Hortobagy,A33GGROUQRQZS,4.0,Music| Classical
5467,B0009S2TJ8,Raydiation,AIW5KNFD2114D,3.0,Music| Pop| R&B| Rap & Hip-Hop
5517,B00004WIP0,Best of,A17ZLPBIOB6GB8,5.0,Music| Hard Rock & Metal| Pop| Rock
5527,B00002613K,Vigilante,A2X7NBUETXC19E,3.0,Music| Hard Rock & Metal| Pop| Rock
5532,B00008FG7Y,"At the Aldeburgh Festival 1966 - Mozart: Piano Sonata No. 5, K. 283 / Schubert: Piano Sonata No. 9, d. 575 / Liszt: Piano Sonata in B",A16CZRQL23NOIW,5.0,Music| Classical
5533,B000004626,BELLA: Sonata / Sonatina / 4 Little Pieces,A3GRVGD58ZUXD0,4.0,Music| Classical
5534,B000L43OJE,Momento,A3CN9CCJUNIPKT,4.0,Music| Dance & Electronic| Jazz| Latin Music| Pop| World Music
5570,B00004WIPK,Last Kiss: Songs of Teen Tragedy,A1GIIPXONCEEHP,4.0,Music| Pop| Rock
5578,B00000462M,Markevitch: Orchestral Music Vol. 2 - Cantique d'Amour / L'Envol d'Icare / Concerto Grosso,A33GGROUQRQZS,5.0,Music| Classical
5590,B0000YEE1M,20th Century Masters: Millennium Collection (The Best of the Everly Brothers),A2R6RA8FRBS608,4.0,Music| Christian| Classic Rock| Classical| Country| Pop| Rock
5610,B00004RJDL,Ricky Martin: One Night Only,A461VTLW9G9YB,5.0,Movies & TV| Movies|Music| Latin Music
5626,B00008FG7X,"Ginette Neveu Historic Broadcast Performances: Beethoven, Chausson, Ravel",A3DDSAGWD0UN9H,4.0,Music| Classical
5638,B000168AD2,In All Things,A1AJ8T3P7QX8HV,5.0,Music| Pop| World Music
5642,B00006IKBO,Sesame Street - Elmo Visits the Firehouse [VHS] (2002),A15TNUM2PBS6F0,5.0,Movies & TV| Movies|Music| Children's Music
5706,B00000462S,TRUSCOTT: Symphony in E Major / Suite in G Major / Elegy,A33GGROUQRQZS,3.0,Music| Classical| Miscellaneous
5715,B000068VHR,To Faithful Departed: Comp Sessions,AV5G37VFE5NVD,3.0,Music| Alternative Rock| Classic Rock| Pop| Rock
5734,B00004RJDK,Ricky Martin: One Night Only [VHS],A461VTLW9G9YB,5.0,Movies & TV| Movies|Music| Latin Music
5744,B00004WIPA,Ben Webster's Finest Hour,A1K98522MBZV0M,5.0,Music| Broadway & Vocalists| Jazz| Pop
5747,B0000089SE,Negatron,A174NPQZ1EABX1,4.0,Music| Hard Rock & Metal| Rock
5760,B00000462G,ALKAN: Piano Music,A3HNB39AMJZ35X,5.0,Music| Classical| Miscellaneous| Pop
5764,B000P0IJ1W,Volta,A1S2IY37JU93XS,4.0,Music| Alternative Rock| Dance & Electronic| Rock
5773,B00000C3VU,Merry Christmas,A1PPLI6JONWUKD,5.0,Music| Broadway & Vocalists| Classical| Jazz| Miscellaneous| Pop
5781,B000MDH8C8,Countrypolitan Favorites,AKYNIMNI8LOBP,4.0,Music| Alternative Rock| Classic Rock| Country| Pop| Rock
5797,B00008FG7J,Have Faith [Vinyl],A34ZAYTNP67S83,3.0,Music| Alternative Rock| Hard Rock & Metal| Rock
5800,B00000462R,LAJTHA: Symphonies Nos. 3 and 4 / Suite No. 2,A33GGROUQRQZS,5.0,Music| Classical
5803,B00000462J,"SCHILLINGS: Kassandra / WAGNER, S.: Sehnsucht / HARRIS: Paradise Lost",A33GGROUQRQZS,2.0,Music| Classical
5804,B000068VHS,Bury The Hatchet (The Complete Sessions 1998-1999),A2AOZQ3WTNVVOK,4.0,Music| Alternative Rock| Pop| Rock| World Music
5809,B000CA6R82,Renaissance of the Primordial,A3KGYTO6CF8MGF,5.0,Music| New Age| Rock| World Music
5811,B00000C3VM,A Liberace Christmas,AHUT55E980RDR,5.0,Music| Classical| Miscellaneous| Pop
5818,B000P46PBY,Green Thoughts,A22N03OBDDVSEB,5.0,Music| Alternative Rock| Hard Rock & Metal| Pop| Rock
5828,B00004WIP7,Anita O'Day's Finest Hour,A23BA0P1V4LNL5,5.0,Music| Broadway & Vocalists| Jazz| Pop
5840,B000EAVA7S,Purcell: Music for Queen Mary,A34KLP6T24KKAZ,5.0,Music| Classical| Miscellaneous| Pop
5841,B000EUMKBS,Cali Iz Active (Clean),A186TO26DHOCH6,3.0,Music| Pop| R&B| Rap & Hip-Hop
5862,B00000462Q,LAJTHA: Symphony No. 1 / Suite pour Orchestre / In Memoriam,A33GGROUQRQZS,4.0,Music| Classical
5871,B000068VHP,Everybody Else is Doing It So Why Can't We? (The Complete Sessions 1991-1993),AFYU5LXHZO5M3,5.0,Music| Alternative Rock| Classic Rock| Pop| Rock
5889,B00000462E,FLEM: Symphony No. 4 / Le grand jardinier de France / Pour Les Morts,A3DDSAGWD0UN9H,4.0,Music| Classical| Soundtracks
5920,B00000462P,"LAJTHA: Symphony No. 2 / Variations, Op. 44",A33GGROUQRQZS,4.0,Music| Classical
5925,B00004WIP9,Art Tatum's Finest Hour,A387YLO8B1CCB8,4.0,Music| Jazz| Pop
5943,B0000089TA,All the Hits: Ultimate Collection,A2U49LUUY4IKQQ,5.0,Music| Classic Rock| Pop| Rock| World Music
5952,B00002614I,Power Spot,A2QWF2BJ2FM4R2,5.0,Music| Jazz| New Age| Pop| World Music
5964,B00004SF0I,Writing to Reach You/Green Behind the,A14GK0E64J0WAS,5.0,Music| Alternative Rock
5967,B000004637,"KETELBEY: Piano Music, Vol. 1",A4GHIZQM7K1Q4,5.0,Music| Classical| Miscellaneous| Pop
5968,B000GW8S4C,Be Easy [Vinyl],A1W16J9R4DOBEC,1.0,Music| Pop| R&B| Rap & Hip-Hop
5969,B000EAVA82,Chopin: Valses; Ravel: Valses nobles et sentimentales,AKT8TGIT6VVZ5,5.0,Music| Classical| Dance & Electronic
5972,B0000089T7,Satisfaction Is the Death of Desire,ASVNSWIXBV72Q,4.0,Music| Alternative Rock
6045,B00000463M,CASTILLO: Paal Kaba / Quiche Achi,A33GGROUQRQZS,4.0,Music| Classical
6046,B00008FG8J,Tequila: Very Best of the Champs,A8MZ1GNMTKWNC,5.0,Music| Pop| Rock
6051,B00008FG8F,Best of,AQ4B80F0JSBNI,5.0,Music| Pop| Rock
6059,B000004636,MALIPIERO: Symphonies Nos. 9 and 10 / Sinfonia dello Zodiaco,A3DDSAGWD0UN9H,5.0,Music| Classical
6060,B00000463Y,DEVREESE: Symphony No. 1 / Poeme Heroique,A33GGROUQRQZS,3.0,Music| Classical
6072,B0000YEE26,Soulstar,A175TPTHMNS7S4,4.0,Music| Pop| R&B
6189,B00008FG8R,Firestarter [Vinyl],A1A3485UTN4SS,4.0,Music| Dance & Electronic| Rock
6202,B00000463N,VILLA-LOBOS: Symphony No. 6 / Ruda,A3DDSAGWD0UN9H,5.0,Music| Classical
6207,B00004SF0G,Canned Heat Pt.2,A1IQH2NNRNGSA8,1.0,Music| Dance & Electronic| Jazz| Pop
6223,B000004635,"MALIPIERO: Symphonies Nos. 5, 6, 8 and 11",A3DDSAGWD0UN9H,5.0,Music| Classical
6227,B00000463Z,BOECK: Symphony in G Major / Violin Concerto,A33GGROUQRQZS,4.0,Music| Classical
6235,B0000DF3PN,1 Fille & 4 Types,A329U9CDUPKXAC,5.0,Music| Pop| Rock
6286,B000EUMKCM,Taxie: The Genie,A3HU0B9XUEVHIM,5.0,Music| Jazz| Pop| Soundtracks
6296,B00004SF0F,Canned Heat Pt. 1,A1IQH2NNRNGSA8,1.0,Music| Dance & Electronic| Jazz| Pop
6299,B00000463C,SMETANA: Wedding Scenes / Libuse's Judgement,A33GGROUQRQZS,3.0,Music| Classical
6305,B000H309I8,Colleen Et Les Boites a Musique,A3QS1EPDZTLPWS,4.0,Music| Alternative Rock| Dance & Electronic| Pop| Rock| World Music
6307,B0009S2TKM,Ultimate 60's Collection,A2MIJYUH0L6TNE,5.0,Music| Classic Rock| Pop| R&B| Rock
6311,B00000HYL4,"Mendelssohn, Bruch: Violin Concertos / McDuffie, Swensen",A328S9RN3U5M68,5.0,Music| Classical
6315,B00008FG8C,Best of,A2U49LUUY4IKQQ,5.0,Music| Country| Pop| Rock
6320,B00008FG84,In Concert Vol 1,A16CZRQL23NOIW,5.0,Music| Classical| Miscellaneous| Pop
6328,B00008FG8W,In the Mood for Swing,A2DJY3HQZ5QQ11,5.0,Music| Blues| Jazz| R&B
6339,B000P46PC8,Live! Mutha,A2FIHHDKKEYT0Z,3.0,Music| Classic Rock| Hard Rock & Metal| Pop| Rock
6366,B0000630TY,At the Bottom of the Sea,A14OJS0VWMOSWO,5.0,Music| Children's Music| Folk| Pop
6378,B000EAVA8M,How Do You Dance?,A14GK0E64J0WAS,4.0,Music| Dance & Electronic| Pop| World Music
6384,B000KX0HJQ,Sun & Moon,A1XI5UAJE5Z6KN,5.0,Music| Dance & Electronic| Pop
6391,B00004WIQC,Door Door,A8CYS17WU9V1K,4.0,Music| Alternative Rock| Pop| Rock| World Music
6399,B00008FG89,Telstar: Original Sixties Hits,A38YRCFFHET2LA,4.0,Music| Classic Rock| Pop| Rock
6400,B00004WIQO,Swim Team 1,A5AZ8WVN95VF,4.0,Music| Dance & Electronic| Pop
6402,B00000463I,"AMERICAN INDIANISTS, Vol. 1",A33GGROUQRQZS,2.0,Music| Classical| Miscellaneous| Pop
6406,B00002614T,Deer Wan,A6NZG8WQCXIDJ,5.0,Music| Classical| Jazz| New Age| Pop
6410,B00000463Q,"MARKEVITCH: Orchestral Music, Vol. 3 - Rebus / Hymnes",A33GGROUQRQZS,5.0,Music| Classical
6413,B0000ACNCX,Beth Waters,A2WA8R7ZNUHZMA,5.0,Music| Alternative Rock| Pop| Rock
6422,B00008FG86,Rare & Unusual Repertoire,A16CZRQL23NOIW,5.0,Music| Classical
6431,B00008FG8Y,One Hour Tonight,A2Z125PVH4WZE7,5.0,Music| Jazz
6436,B00004SF0W,Accelerator,AHZU8AP1W7KVI,4.0,Music| Dance & Electronic
6469,B00002614B,"Schubert: Piano Sonata No. 21 in B flat major, D. 960",A3AUECYM0M0YSX,5.0,Music| Classical| Jazz
6470,B000CBG5T2,King Kong vs. Godzilla,AFHOVCMLDWQM0,5.0,Music| Miscellaneous| Pop| Soundtracks| World Music
6473,B00008FG8L,20 Fabulous Hits of the 60s,A2U49LUUY4IKQQ,5.0,Music| Classic Rock| Pop| Rock
6485,B00000463K,RESPIGHI: Lucrezia,A33GGROUQRQZS,3.0,Music| Classical
6489,B000026149,Version 2.0,A2KB14WCZ1DVE3,5.0,Music| Alternative Rock| Pop| Rock
7028,B0000630TZ,Kate & Leopold,A2A7NHE5HTK79N,5.0,Music| Miscellaneous| Pop| Rock| Soundtracks
7047,B00000464W,"POOT: Symphonies Nos. 3, 5 and 7",A33GGROUQRQZS,3.0,Music| Classical
7061,B0000089UY,Runaway,A1GN8UJIZLCA59,5.0,Music| Rock
7063,B0009S2TL6,Tp3 Reloaded (Bonus Dvd) (Clean),A9Q28YTLYREO7,5.0,Music| Pop| R&B
7068,B0001Z3TTI,Love Lifts Us Up: A Collection 1968-1983,A23I4TZSZYSY1Q,5.0,Music| Country| Folk| Pop| Rock
7083,B00008FG9K,Night With Lou Reed [VHS] (1991),A1K9IW99EFBZ52,4.0,Movies & TV| Movies|Music| Alternative Rock| Pop
7108,B00004SF12,There's Your Trouble Pt. 2,A1XP7P3X9MRE5H,5.0,Music| Country
7112,B000004644,The Monster Music of Hans J. Salter & Frank Skinner: Son of Frankenstein / The Invisible Man Returns / The Wolf Man,A22XZ3IJSRTQ1O,5.0,Music| Soundtracks
7120,B00000464O,"Ryelandt: Agnus Dei / Oratio in Five Parts, Op. 56",A33GGROUQRQZS,4.0,Music| Classical
7123,B00005O11Q,Can't Get You Out of My Head Part 1,A1LDIMQISH07WK,5.0,Music| Dance & Electronic| Pop
7154,B00022TOG2,HotWire,A3H3OKW4NDOYLQ,4.0,Music| Alternative Rock| Hard Rock & Metal
7158,B00000464Z,GILSON: The Sea / Melodies Ecossaises,A33GGROUQRQZS,4.0,Music| Classical
7161,B00008FG9J,Jefferson Starship [VHS] (1983),A3QWNQ2WA7QZYJ,2.0,Movies & TV| Movies|Music| Classic Rock| Hard Rock & Metal| Pop| Rock
7169,B00004SF13,Wild Wild West,A7Y6AVS576M03,5.0,Music| Rap & Hip-Hop
7180,B0000YEE3U,Soulstar [Vinyl],A1YQ6QB2127AJ4,5.0,Music| Pop| R&B
7298,B000004645,SALTER / DESSAU: House of Frankenstein,A22XZ3IJSRTQ1O,5.0,Music| Soundtracks
7307,B00004SF1H,Matt Monroe Sings,A7Y6AVS576M03,5.0,Music| Broadway & Vocalists| Pop
7310,B00000464N,VASILENKO: Chinese Suite / Indian Suite,A33GGROUQRQZS,4.0,Music| Classical
7315,B00000464Y,TOURNEMIRE: Symphonies Nos. 3 and 8,A1Y8FBJLVK6LS9,5.0,Music| Classical
7320,B000PITXY6,Gorilla,A2E816C5N51F6X,5.0,Music| Classic Rock| Miscellaneous| Pop| Rock| World Music
7328,B0000630U0,The Shipping News,A2A7NHE5HTK79N,4.0,Music| Pop| Soundtracks
7342,B00000464M,Rubinstein: The Demon (Complete Opera),A1F89OE7BAM7EL,4.0,Music| Classical
7344,B00008FG92,Central City Sketches,A34UJ7SVR8NYZS,5.0,Music| Blues| Jazz| R&B
7347,B0007ZEOQ4,By the Sign of the Spyglass,A17UVJB65DJRMG,4.0,Music| Pop| Rock
7352,B00008FG9H,Hot Summer Night [VHS] (1983),A1RJD10TTI568L,4.0,Movies & TV| Movies|Music| R&B
7368,B00005O11K,Navigatore,A8IFUOL8S9BZC,3.0,Music| Christian| Dance & Electronic| Jazz| Pop| World Music
7383,B00000464S,"Godowsky: Piano Music, Vol. 2",A3HNB39AMJZ35X,4.0,Music| Classical
7384,B000EUMKDQ,"Berio: The Complete Sequenzas, Alternate Sequenzas & Works for Solo Instruments",A3A58UVF057W0N,5.0,Music| Classical| Miscellaneous| Pop
7391,B0000089UQ,My Favorite Person/When Will I See You Again,AORCXT2CLTQFR,5.0,Music| Pop| R&B
7392,B000GW8S5G,Homem Inimigo Do Homem [Vinyl],ADG33WELAQRZJ,5.0,Music| Alternative Rock| Hard Rock & Metal| Pop| Rock| World Music
7423,B000PITXYG,Keynsham,AIOB6ITG9NPIB,5.0,Music| Classic Rock| Miscellaneous| Pop| Rock| World Music
7430,B000004640,MAES: Symphony No. 2 / Viola Concerto / Ouverture Concertante / Arabesque and Scherzo,A33GGROUQRQZS,4.0,Music| Classical
7439,B00002615T,El Corazon,A3F2DHG5KIZRSV,4.0,Music| Broadway & Vocalists| Jazz| Pop
7444,B00005YV24,Eddie Money - Greatest Hits,A3I2ZST31IQ13G,3.0,Music| Pop
7460,B000CBG5UG,Slow Wind Remix [Vinyl],A9Q28YTLYREO7,5.0,Music| Pop| R&B| Rap & Hip-Hop
7462,B0002XB9IM,Doll in the Box,A1RJD10TTI568L,5.0,Music| Alternative Rock| Dance & Electronic| Pop| Rock
7467,B00000464F,ROSENTHAL: Petits Metiers (Les) / Musique de Table,A33GGROUQRQZS,4.0,Music| Classical
7478,B000004641,La bella dormente nel bosco,A25YHB1M1GDOGX,3.0,Music| Classical
7481,B00002615W,Surfin' Christmas,A2INX8B6VXUVW6,2.0,Music| Miscellaneous| Rock
7484,B0009S2TLG,Ultimate Trance Remixed,A3VBVES8IYR5ZJ,5.0,Music| Dance & Electronic| Pop
7485,B00000C3X1,Half Mute,A2QWF2BJ2FM4R2,5.0,Music| Alternative Rock| Pop| Rock
7486,B000GW8S5Q,The Underdog/El Subestimado [Vinyl],A3I389XOSTO0F9,4.0,Music| Latin Music| Rap & Hip-Hop| World Music
7517,B0000630UW,We Ain't Fessin,AX94XE2KY5WK4,4.0,Music| Dance & Electronic| Pop| Rap & Hip-Hop| Rock
7522,B000PITXYQ,Let's Make Up & Be Friendly,A24XQ9GMZZX6Z7,5.0,Music| Classic Rock| Miscellaneous| Pop| Rock| World Music
7524,B00004WIRY,Visage,A28N4MT4ZTKCCE,5.0,Music| Jazz
7525,B00002615C,Codona,AYRPJESM22ERK,5.0,Music| Broadway & Vocalists| Jazz| Pop| World Music
7526,B00000464I,MEULEMANS: Symphonies Nos. 2 and 3,A2PAD826IH1HFE,4.0,Music| Classical
7534,B00004WIR6,Genuine,A3OMPSEVL59ZDK,1.0,Music| Christian| Gospel| Pop
7626,B000026158,Shuckin & Jivin,A22VQTVQFLTYTD,4.0,Music| Jazz| Pop| R&B
7629,B00000464E,AURIC: La Belle et la Bete (Beauty and the Beast),A9MAUO67ABVOB,5.0,Music| Classical| Soundtracks
7636,B000P46PDC,2,A1KCA1O8SPOE8P,4.0,Music| Country| Pop
7644,B000MDH8E6,My Name Is Buddy,A14PM1IELRYA2R,5.0,Music| Alternative Rock| Blues| Broadway & Vocalists| Classic Rock| Folk| Jazz| New Age| Pop| Rock| Soundtracks| World Music
7694,B0000630UZ,Singles,A2U49LUUY4IKQQ,5.0,Music| Classic Rock| Dance & Electronic| Pop| Rock| World Music
7699,B0000630UV,Sir William Walton: Collected Works,A887VAOUFX5BJ,5.0,Music| Classical
7723,B0002XB9IW,Sleep It Off,A1RJD10TTI568L,5.0,Music| Alternative Rock| Dance & Electronic| Pop| Rock
7734,B00005O118,Deep Into It,A1FHLV37V6NJSH,3.0,Music| Jazz| Pop| R&B
